DATE,UMCSENT,GDPC1,PSAVERT,FEDFUNDS,UNRATE,CPI,RDGS10,RFF
1962-01-01,99.9,0.10976388901302113,11.566666666666668,2.4566666666666666,5.633333333333333,0.1653184798513521,3.650182513000185,2.089155576973249
1962-04-01,95.4,0.054833599450135245,11.433333333333332,2.606666666666667,5.533333333333334,0.02412373670297048,3.8310011436058815,2.562439816044554
1962-07-01,91.6,0.07340696508859004,11.133333333333333,2.8466666666666662,5.566666666666666,0.12429797366376213,3.7582960789990456,2.6153343267924427
1962-10-01,95.0,0.019665783393829628,10.666666666666666,2.9233333333333333,5.533333333333334,-0.023550884630105365,3.945745486107837,2.9671641463949183
1963-01-01,98.4,0.06825565161533848,10.733333333333334,2.966666666666667,5.766666666666667,0.08012429919540681,3.7519964358700224,2.8242234680970544
1963-04-01,91.7,0.06802511105857127,10.700000000000001,2.9633333333333334,5.733333333333333,0.059610576299307105,3.855364737102064,2.8540472767846037
1963-07-01,96.4,0.13127349203581085,10.433333333333332,3.33,5.5,0.06435133341195291,3.9136441092812895,3.210235018372199
1963-10-01,94.4,0.039158492280091155,11.066666666666668,3.453333333333333,5.566666666666666,0.0931528684313411,3.9454398585223998,3.2799654948638928
1964-01-01,99.5,0.1258933483560415,11.066666666666668,3.4633333333333334,5.466666666666666,0.03481694783445971,4.112500973829493,3.398535124863644
1964-04-01,98.5,0.06701959252440386,11.866666666666667,3.49,5.2,0.04173929030629827,4.125394968260093,3.414637392502517
1964-07-01,100.6,0.09328965135781102,11.366666666666667,3.456666666666667,5.0,0.0404019973203348,4.119316773385424,3.38147406054271
1964-10-01,99.9,0.018459169348769358,12.066666666666668,3.5766666666666667,4.966666666666666,0.0978030919731985,3.9914504023004818,3.394644245494325
1965-01-01,102.0,0.15124425751682352,11.200000000000001,3.9766666666666666,4.8999999999999995,0.03598273657288986,4.139712655110354,3.912697357203751
1965-04-01,105.4,0.07657398961746842,11.166666666666666,4.079999999999999,4.666666666666667,0.1736737579877195,3.8910952243529615,3.761598110355847
1965-07-01,103.4,0.1327259981130503,12.033333333333333,4.076666666666667,4.366666666666667,0.0057253502689957715,4.238514761169643,4.066011153666035
1965-10-01,102.9,0.13963040684544556,11.366666666666667,4.166666666666667,4.1000000000000005,0.13196237390101279,4.22936961914001,3.924735647848143
1966-01-01,100.0,0.14977448070248137,10.966666666666667,4.56,3.8666666666666667,0.19075657719929687,4.428233227748518,4.215578402279047
1966-04-01,95.7,0.02069517975219919,10.966666666666667,4.913333333333333,3.8333333333333335,0.11278913880118066,4.574258873236796,4.706553245531169
1966-07-01,91.2,0.05132318610326151,11.033333333333333,5.41,3.766666666666667,0.20705352041068875,4.7619781387363735,5.03040187924707
1966-10-01,88.3,0.049721419932774624,11.666666666666666,5.5633333333333335,3.6999999999999997,0.09424040246912568,4.830432695723896,5.390559262139937
1967-01-01,94.1,0.05368444330175756,12.5,4.823333333333333,3.8333333333333335,0.04421782297225088,4.501444813728362,4.742267324550873
1967-04-01,95.9,0.003718270871889258,11.933333333333332,3.9899999999999998,3.8333333333333335,0.16495634732383024,4.518898211724493,3.687580029906311
1967-07-01,97.0,0.05733794098813394,12.366666666666667,3.893333333333333,3.7999999999999994,0.16331072010757694,4.946147737773791,3.5939303464694423
1967-10-01,92.9,0.04568808010371486,12.5,4.173333333333333,3.9,0.21565020153555345,5.249125424168946,3.777974630518152
1968-01-01,97.2,0.12549360238051277,11.9,4.79,3.733333333333333,0.16241915812473806,5.317516711440116,4.496743186719223
1968-04-01,92.4,0.10123472754512032,12.0,5.983333333333333,3.5666666666666664,0.21126418342737016,5.354697481898306,5.596015663716488
1968-07-01,92.4,0.046239914092169945,10.6,5.946666666666666,3.533333333333333,0.2057222889106328,5.075764325941575,5.563794628971878
1968-10-01,91.7,0.02344919994179539,10.833333333333334,5.916666666666667,3.4,0.2539806161539987,5.297522042824963,5.4439805199356135
1969-01-01,98.2,0.09481397994591968,10.066666666666666,6.566666666666666,3.4,0.25436359055237356,5.709255267400393,6.100333417320648
1969-04-01,91.5,0.01838508764756182,10.299999999999999,8.326666666666666,3.4333333333333336,0.2507180479296514,5.897334372446433,7.867016912128972
1969-07-01,86.4,0.03999711243148268,11.633333333333333,8.983333333333333,3.5666666666666664,0.24730775234921187,6.403427850851842,8.529935787359777
1969-10-01,79.7,-0.029146808976152364,11.6,8.94,3.5666666666666664,0.2881092395418677,6.761684393609617,8.403796693074858
1970-01-01,78.1,-0.009023740222958272,11.966666666666667,8.573333333333332,4.166666666666667,0.2878441540854643,6.840936511160776,8.045619050843316
1970-04-01,75.4,0.008721133231853665,12.666666666666666,7.886666666666667,4.766666666666667,0.2400125882315835,7.279616520887779,7.453310604581863
1970-07-01,77.6,0.0550129782063561,13.266666666666666,6.706666666666667,5.166666666666667,0.1840516800579887,7.115439171205208,6.364126039892077
1970-10-01,72.4,-0.06397451780335639,13.299999999999999,5.566666666666666,5.833333333333333,0.2727526208742318,6.345424204753429,5.059043733372957
1971-01-01,78.1,0.16975932661493082,13.366666666666667,3.856666666666667,5.933333333333334,0.09410303396682473,5.850772545089574,3.6893723840589785
1971-04-01,80.2,0.03277676898847056,13.833333333333334,4.566666666666666,5.900000000000001,0.22636927869813225,5.834517072747508,4.151656322386757
1971-07-01,82.1,0.04910130301138926,13.566666666666668,5.476666666666667,6.033333333333334,0.13234374531337761,6.237618549036178,5.23036025177788
1971-10-01,82.0,0.014234220674440847,13.133333333333333,4.75,5.933333333333334,0.13336350104476272,5.64288461810055,4.505500248084601
1972-01-01,92.8,0.11134641890710535,12.366666666666667,3.546666666666667,5.766666666666667,0.13249925375217894,5.789503171872809,3.3037513681210053
1972-04-01,88.6,0.13753257610632677,11.633333333333333,4.3,5.7,0.1314353390047505,5.90159581788523,4.059035211824624
1972-07-01,95.2,0.057217553428799736,11.966666666666667,4.743333333333333,5.566666666666666,0.17388537676576796,5.972188403465657,4.4245434759294255
1972-10-01,90.7,0.10148096060485215,13.433333333333332,5.1466666666666665,5.366666666666667,0.17223861765532417,6.057062534298573,4.830895867631906
1973-01-01,81.9,0.15230410651419937,12.533333333333333,6.536666666666666,4.933333333333334,0.3883194287715405,5.901931671115359,5.835534364718051
1973-04-01,77.0,0.06598445054945573,13.333333333333334,7.816666666666666,4.933333333333334,0.3331420803503591,6.19449709511525,7.205906186024342
1973-07-01,72.0,-0.03139333306497191,13.4,10.56,4.8,0.40377299025235747,6.457287369953948,9.808533601474778
1973-10-01,76.5,0.05667049795196966,14.533333333333333,9.996666666666666,4.766666666666667,0.4324137643063144,5.950719913589481,9.191896605318805
1974-01-01,61.8,-0.05373157905091824,13.966666666666667,9.323333333333332,5.133333333333333,0.6010072739472725,5.983178025729139,8.254875957427073
1974-04-01,72.1,0.014405879435701529,12.9,11.25,5.2,0.45275661268222983,6.711209557845926,10.419946210082578
1974-07-01,64.4,-0.056434470716464215,12.6,12.089999999999998,5.633333333333333,0.5788816206690226,6.884833953451845,11.012636983754874
1974-10-01,59.5,-0.023188404310725885,13.733333333333334,9.346666666666666,6.6000000000000005,0.45628746626526023,6.8213779322525925,8.497464993339655
1975-01-01,57.6,-0.07379602007809748,12.799999999999999,6.303333333333334,8.266666666666666,0.3135554205552328,6.965677015177359,5.728481728982072
1975-04-01,72.8,0.043315223602060436,15.266666666666666,5.419999999999999,8.866666666666667,0.2401386895674242,7.608843859891181,4.979745735793055
1975-07-01,75.7,0.10376027977172116,12.866666666666667,6.16,8.466666666666667,0.3714467617629987,7.614230720317619,5.479014270101168
1975-10-01,75.6,0.08042345644164678,12.700000000000001,5.413333333333334,8.299999999999999,0.32606748869799734,7.455647717484076,4.806485507145394
1976-01-01,84.6,0.1363313711058817,12.066666666666668,4.826666666666667,7.733333333333333,0.13051174114821637,7.517230659976832,4.58739514122827
1976-04-01,83.3,0.0444469113745341,11.799999999999999,5.196666666666666,7.566666666666666,0.22640830554131564,7.358467890057372,4.781584773174255
1976-07-01,89.7,0.03268104983537968,11.6,5.283333333333333,7.733333333333333,0.2828017662086546,7.205283437276172,4.757007824000559
1976-10-01,87.0,0.04379415582877819,11.033333333333333,4.873333333333334,7.766666666666667,0.2513831991717609,6.729511981741723,4.4124641348517715
1977-01-01,87.1,0.07299896294416322,10.133333333333333,4.66,7.5,0.3769379686238658,6.67421287828878,3.9794175566513537
1977-04-01,90.2,0.11769233466360243,10.466666666666667,5.156666666666666,7.133333333333333,0.2732387533386429,6.866602689586226,4.655728952212488
1977-07-01,89.0,0.10928272558882685,10.833333333333334,5.82,6.8999999999999995,0.2393856479004495,6.917903399829162,5.381126312182509
1977-10-01,84.4,0.00012077452380006419,11.200000000000001,6.513333333333333,6.666666666666667,0.2950214596701084,7.05449616270171,5.972460657271468
1978-01-01,82.26666666666667,0.019384372095207575,11.333333333333334,6.756666666666667,6.333333333333333,0.3191716561965485,7.423329597117295,6.171518630306328
1978-04-01,81.5,0.23422864750300673,10.366666666666667,7.283333333333334,6.0,0.4550553577677933,7.486394181754716,6.449065177425712
1978-07-01,80.4,0.06095446998588011,10.666666666666666,8.1,6.033333333333334,0.41643421851694884,7.725660454458058,7.33653726605226
1978-10-01,73.46666666666665,0.08146214671818355,10.533333333333333,9.583333333333334,5.8999999999999995,0.38017698508717823,8.120969178133825,8.88634219400684
1979-01-01,71.46666666666667,0.011051927002520428,11.1,10.073333333333332,5.866666666666667,0.5385435570285761,8.132680193748909,9.100963022031737
1979-04-01,66.63333333333333,0.006469411407600436,10.366666666666667,10.18,5.7,0.5918224127921666,8.031055735277853,9.094992243214362
1979-07-01,63.866666666666674,0.04434654851608786,9.9,10.946666666666667,5.866666666666667,0.540310535421638,8.099189412241918,9.941088725743063
1979-10-01,62.13333333333333,0.014928069820546978,9.833333333333334,13.576666666666666,5.966666666666666,0.5952195458067112,9.33831322435787,12.468896956415287
1980-01-01,63.46666666666667,0.01906491841977587,10.1,15.046666666666667,6.3,0.7463428134692746,10.6203905714482,13.678371508639664
1980-04-01,54.366666666666674,-0.12487484025197379,11.4,12.686666666666667,7.333333333333333,0.5394216148224995,9.488679420444464,11.697727039492085
1980-07-01,67.76666666666667,-0.007203318168982477,11.5,9.836666666666666,7.666666666666667,0.3070819139771414,10.389750978776396,9.273683157708573
1980-10-01,72.06666666666666,0.111338705680397,11.433333333333332,15.853333333333333,7.3999999999999995,0.5284780871073825,11.4431637027082,14.869776893439038
1981-01-01,68.26666666666667,0.1187528612536587,10.833333333333334,16.569999999999997,7.433333333333334,0.4591227818917561,12.117916554506769,15.728274899865113
1981-04-01,73.93333333333334,-0.04560465887433401,10.833333333333334,17.78,7.3999999999999995,0.3931562807273441,13.040566672063363,17.070134493131185
1981-07-01,74.8,0.07149266119184525,12.200000000000001,17.576666666666664,7.3999999999999995,0.509756154040902,13.89857431504437,16.627953824423876
1981-10-01,65.7,-0.06505055114170474,12.766666666666666,13.586666666666666,8.233333333333334,0.19170073535873405,13.731696454888512,13.229890298082358
1982-01-01,66.5,-0.09710279015616163,12.233333333333334,14.226666666666667,8.833333333333334,0.11936369756299636,14.081417838793,14.014464537665782
1982-04-01,66.23333333333333,0.0276470986955117,12.4,14.513333333333334,9.433333333333334,0.4383975342008053,13.127587926115261,13.709604520631856
1982-07-01,66.7,-0.022821900643988972,12.233333333333334,11.006666666666666,9.9,0.12906127569922113,12.873215324194703,10.76646929244867
1982-10-01,72.46666666666667,0.002424775028028147,11.0,9.286666666666667,10.666666666666666,0.0002467878559024457,10.665222994194004,9.286214222264178
1983-01-01,75.26666666666667,0.08109479447000603,11.0,8.653333333333334,10.366666666666667,0.07548815131893359,10.426502428466998,8.517035282340814
1983-04-01,91.53333333333335,0.1379103179006045,9.799999999999999,8.803333333333335,10.133333333333333,0.2400052358386372,10.102869188841286,8.363323734295832
1983-07-01,91.2,0.12114876414807635,9.5,9.459999999999999,9.366666666666667,0.18231199800483902,11.291393497101547,9.125761336991127
1983-10-01,91.53333333333335,0.12643531080536646,10.033333333333333,9.43,8.533333333333333,0.1805020594846491,11.355920827452747,9.099079557611477
1984-01-01,99.5,0.11847214195099484,10.966666666666667,9.686666666666667,7.866666666666667,0.2677179875052893,11.454344318418476,9.195850356240303
1984-04-01,96.56666666666666,0.10471282342420667,11.133333333333333,10.556666666666667,7.433333333333334,0.1410135411858486,12.943139676657113,10.298141841159277
1984-07-01,98.86666666666667,0.057552838620566045,11.6,11.39,7.433333333333334,0.17216755013658025,12.546610222084716,11.069577059468031
1984-10-01,94.96666666666665,0.04900136983946528,11.133333333333333,9.266666666666667,7.3,0.13652640277665995,11.490104569632964,9.012575861498993
1985-01-01,94.46666666666665,0.06056120172125562,9.233333333333333,8.476666666666667,7.233333333333333,0.23017211665132264,11.173609358757437,8.067471792619871
1985-04-01,94.3,0.05336203471623685,10.133333333333333,7.923333333333333,7.3,0.11891500940402527,10.594515844952648,7.7053224827592866
1985-07-01,92.83333333333333,0.09118038345485327,8.166666666666666,7.8999999999999995,7.2,0.09977988265904751,10.151563304508953,7.714298551717884
1985-10-01,91.06666666666668,0.04438502356549369,8.9,8.103333333333333,7.033333333333334,0.2309682701192713,9.32929063557832,7.673475719500246
1986-01-01,95.53333333333335,0.056590765444795896,9.299999999999999,7.826666666666667,7.033333333333334,-0.06611509723207686,8.680051028300579,7.947877678258808
1986-04-01,96.76666666666667,0.027290688198913025,9.466666666666667,6.919999999999999,7.166666666666667,0.050240967972477305,7.510604401429968,6.827891558717124
1986-07-01,94.83333333333333,0.057979881008185186,8.433333333333334,6.206666666666666,6.966666666666666,0.0995809786923374,7.122939922902432,6.024101539064048
1986-10-01,92.03333333333335,0.03202345549896551,7.8999999999999995,6.266666666666667,6.833333333333333,0.1299627269847234,7.021340412993919,6.024791591445098
1987-01-01,90.46666666666665,0.04496029911623577,8.566666666666666,6.22,6.599999999999999,0.2287935319830928,6.775099417839609,5.800545191364329
1987-04-01,91.8,0.06634939347569467,6.3999999999999995,6.6499999999999995,6.266666666666667,0.2131022969677742,7.9612752538514755,6.265231963808186
1987-07-01,93.89999999999999,0.051771822396936416,7.033333333333334,6.843333333333334,6.0,0.18871177561018762,8.525186129014084,6.4921197509477055
1987-10-01,86.39999999999999,0.10250488743600522,8.166666666666666,6.916666666666667,5.833333333333333,0.14018295881461243,8.861855133933942,6.655770604428359
1988-01-01,92.33333333333333,0.03180815633897101,8.1,6.663333333333334,5.7,0.1433741748423678,8.158219206941427,6.404463295423503
1988-04-01,93.56666666666666,0.07963831992906006,8.466666666666667,7.156666666666666,5.466666666666666,0.23315690549782725,8.482182758391069,6.72921233992065
1988-07-01,96.03333333333335,0.03551331183721815,8.6,7.983333333333333,5.466666666666666,0.23015232891931767,8.675913276898434,7.56138739698125
1988-10-01,93.0,0.08075491250692024,8.433333333333334,8.47,5.333333333333333,0.18197117352662737,8.620957610439278,8.13638618186785
1989-01-01,95.86666666666667,0.06159969399387085,8.933333333333334,9.443333333333333,5.2,0.22503713873764122,8.793490126030433,9.030765245647657
1989-04-01,90.93333333333334,0.0462484640866653,8.133333333333333,9.726666666666667,5.233333333333333,0.28132166015145577,8.254864835176877,9.210910289722332
1989-07-01,92.46666666666665,0.04489306818619917,7.833333333333333,9.083333333333334,5.233333333333333,0.10241537536859191,7.91944137704164,8.895571811824249
1989-10-01,91.76666666666667,0.011938245780638155,8.200000000000001,8.613333333333333,5.366666666666667,0.217673778894234,7.506899659328826,8.214264738693904
1990-01-01,91.26666666666667,0.06725427966916032,8.233333333333334,8.25,5.3,0.3343431927859756,7.819145099149725,7.646324790803099
1990-04-01,90.93333333333334,0.021998183649382747,8.666666666666666,8.243333333333332,5.333333333333333,0.18329367305697533,8.338522205456153,7.907294932728878
1990-07-01,79.13333333333334,0.003975025631522618,8.299999999999999,8.16,5.7,0.35618439749308556,8.042832980827065,7.497101260221203
1990-10-01,65.13333333333334,-0.054352510863760715,8.233333333333334,7.743333333333332,6.133333333333333,0.22891422401208644,7.969480345714879,7.317298527533061
1991-01-01,74.96666666666667,-0.029246290319225737,8.833333333333334,6.426666666666667,6.6000000000000005,0.08377824209454127,7.869941437613046,6.277727569609705
1991-04-01,80.73333333333333,0.04725388223400063,8.733333333333333,5.863333333333333,6.833333333333333,0.16138789173443044,7.834394925759605,5.567455531820211
1991-07-01,82.63333333333334,0.030170667851706783,8.666666666666666,5.6433333333333335,6.866666666666667,0.13138573404857626,7.696385641429797,5.398809883854039
1991-10-01,71.86666666666666,0.02080864743991596,9.433333333333334,4.816666666666666,7.1000000000000005,0.1564619010788579,7.053211209735498,4.525473684103236
1992-01-01,70.76666666666667,0.07147774387984666,9.666666666666666,4.023333333333333,7.366666666666667,0.11642310458353651,7.0875064719681236,3.8066569998028625
1992-04-01,78.93333333333334,0.06672635541572884,9.866666666666667,3.7699999999999996,7.6000000000000005,0.13240764149635298,7.139028771396376,3.5309306472982516
1992-07-01,76.1,0.058991652931227274,9.233333333333333,3.2566666666666664,7.633333333333333,0.1275405964013621,6.377798724085633,3.0192994455863538
1992-10-01,83.2,0.06226003578536527,8.766666666666667,3.0366666666666666,7.366666666666667,0.15192766700947496,6.461314235438297,2.7539123975101436
